,title,tags,primaryTopic,brief,description,address,city,website,latitude,longitude
20,Rund ums Auge gut beraten im ABSV,"['Senioren', 'Familien', 'Jung', 'Hintergrund der Behinderung', 'Charlottenburg Wilmersdorf', 'Rollstuhl', 'barrierefreies Badezimmer', 'Sehbehinderte', 'Taubblind', 'Beratungsstelle', 'Selbsthilfe-Anlaufstelle', 'Seniorentreffen', 'Tagungszentrum', 'Gruppe', 'persönlich', 'online', 'telefonisch', 'Gesundheit', 'Beratung', 'Ehrenamt', 'Sorge', 'Selbsthilfe', 'Erholung', 'o ri allbsb', 'Ort']",Gesundheit,"Angebote für blinde und sehbehinderte Menschen und ihre Angehörigen: Beratung, Schulung, Selbsthilfe, Freizeit, Wohnen","Bei uns sind Sie richtig bei allen Fragen rund ums Auge.
Hier ein Ausschnitt aus unserem Angebot:
- Beratung zu Hilfsmitteln, Sehhilfen und zu sozialrechtlichen Fragen;
- Psychologische Beratung;
- Schulungen in Orientierung und Mobilität und in lebenspraktischen Fähigkeiten;
- Vorträge zu häufigen Augenerkrankungen;
- Smartphone-Schulungen für Seniorinnen und Senioren;
- Assistenz und Begleitung;
- Freizeitgestaltung, Reisen, wohnortnahe Treffen;
- Wohnen und Pflege;
- Expertise zu Barrierefreiheit bei Bauen und Verkehr sowie zum inklusivem Museum;
- Ehrenamtliches Engagement",Auerbachstr. 7,Berlin,http://www.absv.de,52.48651046312488,13.262217330190143
21,Wohnhaus am Schlosspark,"['Hintergrund der Behinderung', 'Pankow', 'Rollstuhl', 'barrierefreies Badezimmer', 'körperliche Behinderung', 'Geistige Behinderung', 'Geistige Behinderung 2', 'Sehbehinderte', 'Hörgeschädigte', 'Taubblind', 'Sprachstörung', 'Betreutes Wohnen', 'Sorge', 'Gehäuse', 'o ri kashaust', 'Dienst']",Gehäuse,Unser Wohnhaus am Schlosspark bietet für 25 Menschen mit Assistenzbedarf ein Zuhause.,"Geschützt unter einem Dach: Unser Wohnhaus am Schlosspark

Unser Wohnhaus am Schlosspark bietet für 25 Menschen mit Assistenzbedarf ein Zuhause. Es liegt direkt am Schlosspark mitten im Grünen und doch verkehrsgünstig und in der Nähe vieler kleiner Läden. Das Haus hat geräumige Balkonterrassen, modern ausgestattete, helle Räume und große Wohnküchen, wo wir bei gemeinsamen Mahlzeiten den Tag besprechen.

Menschen mit ganz unterschiedlichem Assistenzbedarf wohnen in Einzelzimmern in drei Wohngruppen, die jeweils auf einer Etage liegen. Die Wohnbereiche sind den individuellen Fähigkeiten entsprechend ausgestattet und darauf ausgerichtet, die Selbstständigkeit zu stärken. Hier kann man sich geborgen und sicher fühlen, in Gemeinschaft leben und im eigenen Zimmer Privatsphäre genießen.
Selbstbestimmt mit Assistenz

Ein den einzelnen Bedürfnissen angepasster Tagesrhythmus bietet einen überschaubaren Rahmen, Sicherheit und Struktur. Dabei geht es darum, eigenständig zu bleiben oder zu werden, ob in den Arbeitsbereichen unserer Werkstätten oder im Beschäftigungs- und Förderbereich.

In unserem multiprofessionalen Team arbeiten Heilerziehungspfleger*innen, Heilpädagog\*innen, Reha-Pädagog\*innen und Erzieher\*innen.",Rolandstraße 18/19,Berlin,http://www.kh-stiftung.de,52.58055237211501,13.41105624987185
22,Drogennotdienst,"['Senioren', 'Familien', 'Frauen', 'Jung', 'queer', 'Männer', 'Hintergrund der Behinderung', 'Fluchthintergrund', 'Migrationshintergrund', 'obdachlos', 'Tempelhof Schoeneberg', 'Arabisch', 'Dari', 'Englisch', 'Beratungsstelle', 'Gruppe', 'persönlich', 'online', 'telefonisch', 'Dienst', 'Gesundheit', 'Sucht', 'o ri notsab']",Sucht,Beratungsstelle für Menschen mit einer Suchtproblematik,"Der Drogennotdienst ist eine überregionale Suchtberatungsstelle. Wir beraten  substanzgebrauchende Jugendliche und Erwachsene sowie deren Angehörige und auch Multiplikatoren. Wir beantworten alle Fragen rund um Substanzen, Konsum, Wirkungsweisen oder Safer Use. Geöffnet haben wir an 365 Tagen im Jahr und sind 24h unter der Hotline 030/19237 zu erreichen. Wir beraten mit und ohne Termin, auch in Krisensituationen, und bei Bedarf auch mit Sprachmittlung. Zusätzlich bieten wir Beratungen per Chat und Video an. Alle, die eine Beratung zu o.g. Themen wünschen, sind jederzeit herzlich willkommen. Buchen Sie Ihren Termin online unter www.drogennotdienst.de",Genthiner Straße 48,Berlin,https://www.drogennotdienst.de,52.501762914459455,13.358736251914307
23,Berliner Seniorentelefon,"['Senioren', 'mitte', 'Friedrichshain Kreuzberg', 'Pankow', 'Charlottenburg Wilmersdorf', 'spandau', 'Steglitz Zehlendorf', 'Tempelhof Schoeneberg', 'Neukölln', 'Treptow Koepenik', 'Marzahn Hellersdorf', 'Lichtenberg', 'Reinickendorf', 'Beratungsstelle', 'telefonisch', 'Dienst', 'Beratung', 'o ri humvbb']",Beratung,Telefonische Beratung und Information für Senior_innen im Alltag oder in Konflikt- und Krisensituationen.,"Das Seniorentelefon bietet in Berlin und Brandenburg Informationen und Beratung für Senior_­innen. Wir helfen bei Einsamkeit, Problemen mit der Familie, Konflikten, Trauer und Alltagsfragen. ­Ehrenamtliche Mitarbeiter_innen stehen zu festen Telefonzeiten als Ansprechpartner_innen zur Verfügung. Wir beraten auch gerne Angehörige und Freund_innen und haben ein offenes Ohr für Fragen des täglichen Bedarfs. Das Berliner Seniorentelefon ist ein Projekt im Humanistischen Verband Berlin-Brandenburg (HVD BB).

Wir helfen weiter bei:
- Fragen zur Pflege, Wohnen, Vorsorge oder Rente
- Einsamkeit, Konflikten, Ängste, Verlust  
- Fragen zur Freizeitgestaltung, Gesundheit, Kultur
- Vermittlung von Telefonkontakten mit gleichaltrigen Gesprächspartner_innen

Wir hören Ihnen zu!",Wallstraße 61-65,Berlin,https://humanistisch.de/seniorentelefon,52.51302811996391,13.411827045109726
24,Jugendfreizeiteinrichtung BlueBox,"['Jung', 'Neukölln', 'Jugendeinrichtung', 'Gruppe', 'persönlich', 'Sport', 'Erholung', 'o ri humvbb', 'Dienst']",Erholung,Jugendfreizeiteinrichtung für Jugendlichen zwischen 10-18 Jahren,"Die BlueBox ist eine Jugendfreizeiteinrichtung im Neuköllner Stadtteil Rudow. Seit dem 16. September 2016 bieten wir Jugendlichen zwischen 10-18 Jahren ein vielfältiges Angebot.

Der Angebotsschwerpunkt der Einrichtung liegt in der offenen Jugendarbeit und dabei vor allem auf sportorientierter, erlebnispädagogischer und ökologischer Bildung. Für die Jugendlichen bedeutet das, dass sie die große Außenfläche, Bälle und anderes Equipment der Einrichtung nutzen können. Und eingeladen sind, sich im Haus und bei anderen Projekten zu beteiligen. Für sozialraumorientierte, generationenübergreifende Veranstaltungen, Kurse und Projekte ist die JFE BlueBox ebenfalls offen.

Wir bieten
- ein großes Gelände für Fußball, Basketball und Volleyball
- einen Lagerfeuerplatz, an dem wir regelmäßig zusammensitzen
- Tischtennisplatte, Billardtisch, Dartscheibe und Kicker
- einen Sportraum zum Tanzen, Boxen, Chillen, Basteln und vieles mehr
- einen Gemüse- und Kräutergarten fürs gemeinsame Essen
- einen Bauwagen zum Chillen und Abhängen
- Ausflüge während der Schulferien z.B. ins Schwimmbad oder zum Eislaufen
- Urlaubsreisen und viele unterschiedliche Projekte",Käte-Frankenthal-Weg 12,Berlin,https://humanistisch.de/jfe-bluebox,52.40087508818907,13.503099162098188
25,FÖV inklusiv,"['Senioren', 'Jung', 'Hintergrund der Behinderung', 'spandau', 'Rollstuhl', 'barrierefreies Badezimmer', 'Beratungsstelle', 'Seniorentreffen', 'Gruppe', 'persönlich', 'Beratung', 'Ehrenamt', 'Nachbarschaft', 'Sorge', 'O RI PFLGSD', 'Ort']",Sorge,Vielfalt erleben im Betreuungsalltag,"FÖV inklusiv bietet generationsübergreifende Betreuungsangebote für Jung und Alt, für Menschen mit kognitiver oder körperlicher Einschränkung oder Behinderung.
Die Betreuungsangebote sollen pflegende Angehörige im Alltag entlasten aber vor allem auch die sozialen Kontakte von Menschen mit Pflegebedarf fördern. Neben unseren Gruppenbetreuungen in der Obstallee in Staaken bieten wir auch Einzelbesuche im häuslichen Umfeld durch unser ehrenamtliches Team an.

Wir bieten:
-  Gruppenbetreuungen in unseren Räumlichkeiten ( Obstallee 22c UG)
-  Einzelbetreuungen und Einzelbesuche im häuslichen Umfeld 
-  Gruppenausflüge in Berlin und Umgebung",Obstallee 22c,Berlin,https://foev-verbund.de/foev-inklusiv/,52.52240665142812,13.165837083138587
26,Kieztreff,"['Senioren', 'Familien', 'Frauen', 'Jung', 'queer', 'Männer', 'Hintergrund der Behinderung', 'Fluchthintergrund', 'Migrationshintergrund', 'obdachlos', 'Steglitz Zehlendorf', 'Haus in der Nachbarschaft', 'Tagungszentrum', 'Rollstuhl', 'o ri Geschmack', 'Beratung', 'Bildung', 'Ehrenamt', 'Nachbarschaft', 'Selbsthilfe', 'Ort', 'Gruppe', 'persönlich', 'telefonisch', 'Englisch', 'Deutsch']",Nachbarschaft,Sammelpunkt für multikulturelles Leben,"Der Kieztreff ist ein Ort der Begegnung, des Austausch und gleichzeitig Oase der Erholung für alle Nachbar*innen. In Lichterfelde-Süd schafft er Raum für Gespräche, Freizeitaktivitäten und Hobbys aller Generationen, für die Begegnung von Menschen, die sich nur flüchtig kennen und für die Vermittlung von Lebensqualität an einem Ort. Neben Unterstützungsangeboten für Familien und Freizeitaktivitäten für Kinder, Jugendliche und Erwachsene, liegt ein besonderer Schwerpunkt auf der Entwicklung von Angeboten für Senior*innen.

Ein besonderer Bestandteil des Kieztreffs ist das nachbarschaftliche Engagement untereinander. Der Kieztreff ist eine Börse für Hilfe und Hilfsgesuche. Oft sind es die kleinen Hilfen, die das Leben erleichtern. Da fährt ein Anwohner tagelang einen Großvater morgens mit dem Auto zu verschiedenen Untersuchungen ins Krankenhaus.  Eine andere Besucherin hilft einem älteren Herrn beim Einkaufen und trägt die schweren Sachen nach Hause. Erwachsene helfen den Kindern bei kniffligen Aufgaben. Eine Besucherin spendiert oft eine Runde Eis für die Kinder. Wenn jemand Hilfe braucht, kommt er in die Einrichtung, äußert seinen Wunsch und es wird immer geholfen.

Die Besucher*innen können im Kieztreff zum Beispiel lesen, basteln, malen, tanzen, gärtnern, spielen, Konzerte oder Theateraufführungen besuchen oder sich einfach nur mit Freund*innen oder ihnen noch unbekannten Menschen treffen.

Die Räumlichkeiten des Kieztreffs sind komplett ebenerdig und somit barrierefrei.
",Celsiusstraße 60,Berlin,https://www.stadtteilzentrum-steglitz.de/kieztreff/,52.41186395644471,13.311800727472166
27,Deutsche Multiple Sklerose Gesellschaft Landesverband Berlin e. V.,"['Senioren', 'Familien', 'Frauen', 'Jung', 'Männer', 'Hintergrund der Behinderung', 'Charlottenburg Wilmersdorf', 'Englisch', 'Rollstuhl', 'barrierefreies Badezimmer', 'Beratungsstelle', 'Gruppe', 'persönlich', 'online', 'telefonisch', 'Ort', 'Gesundheit', 'Beratung', 'Sport', 'Ehrenamt', 'Geisteswissenschaften', 'Selbsthilfe', 'Gehäuse', 'o ri deumsglb']",Beratung,"Beratung, Unterstützung und Begleitung bei Multipler Sklerose","Unsere Angebote richten sich an neu Betroffene und „alte Hasen“ mit viel Erfahrung im Umgang mit MS, an Angehörige von Betroffenen sowie an professionelle und ehrenamtliche Helferinnen und Helfer des Netzwerks rund um Multiple Sklerose in Berlin, zum Beispiel Pflegedienste, Therapiepraxen oder Beratungsstellen.

Beratung:
-	Betroffenenberatung
-	Psychologische Beratung
-	Soziale Beratung

Betreutes Wohnen:
-	Betreutes Einzelwohnen (BEW)
-	BEW im Betreuungsverbund

Besuchsdienst:
Unsere ehrenamtlichen Besuchenden verbringen gemeinsam mit MS-Betroffenen regelmäßig einen Teil ihrer Freizeit.

Veranstaltungen:
Wir bieten über das Jahr verteilt zahlreiche Vorträge, Kurse, Workshops und Ausflüge in den Bereichen Gesundheit, Sport, Freizeit, Kunst und Kultur an. Neben den Veranstaltungen vor Ort führen wir in den genannten Bereichen auch Online-Formate durch.

Gruppen:
In mehr als 25 Selbsthilfegruppen und Stammtischen mit unterschiedlicher Ausrichtung finden MS-Betroffene in ganz Berlin Gleichgesinnte und Gesellschaft.",Aachener Straße 16 ,Berlin,https://www.dmsg-berlin.de,52.47951730124238,13.318641669426707
28,Gruppen und Freizeitangebote für ältere Menschen,"['Senioren', 'spandau', 'Seniorentreffen', 'Gruppe', 'persönlich', 'Sport', 'Bildung', 'Ehrenamt', 'Arbeit', 'Nachbarschaft', 'Geisteswissenschaften', 'Selbsthilfe', 'Erholung', 'o ri frdheeno', 'Dienst']",Erholung,Fördererverein Heerstraße Nord e.V.,"Mit Gründung des Förderervereins Heerstraße Nord e.V. entstand vor 45 Jahren die Idee, Gruppen und Freizeitangebote im Heerstraßenkiez zu schaffen. Damit sollte die Nachbarschaft und Gemeinschaft im Kiez gestärkt und ein aktives Leben im Alter gefördert werden. Bis heute bieten wir so ein wachsendes Spektrum regelmäßiger Freizeitaktivitäten an. Von Hobbygruppen über Gedächtnistraining bis zu Bewegungs- und Selbsthilfegruppen. Aber auch aufsuchende Seniorenarbeit spielt eine große Rolle. 
Mit unserem ""Redemobil"" sind wir mehrmals die Woche im Quartier unterwegs, um mit älteren Menschen ins Gespräch zu kommen.",Obstallee 22c,Berlin,https://foev-verbund.de/gruppen-und-freizeitangebote-spandau/,52.522439291277244,13.165901456153549
29,Sozialstation Heerstraße Nord,"['Senioren', 'Hintergrund der Behinderung', 'spandau', 'persönlich', 'Dienst', 'Gesundheit', 'Sorge', 'O RI PFLGSD']",Sorge,Hauskrankenpflege - FÖV Pflege gGmbH,Im Jahr 1981 haben wir die erste Sozialstation in Spandau gegründet. Seitdem versorgen wir täglich Patienten und Patientinnen aus dem Umkreis und kooperieren mit dem Evangelischen Waldkrankenhaus.,Pillnitzer Weg 8,Berlin,https://foev-verbund.de/hauskrankenpflege-spandau/,52.52309053742117,13.15779603287019
30,Hauspflegedienst Heerstraße Nord,"['Senioren', 'Hintergrund der Behinderung', 'spandau', 'persönlich', 'Gesundheit', 'Sorge', 'O RI PFLGSD', 'Ort']",Sorge,FÖV Pflege gGmbH,"Seit vielen Jahren unterstützt unser Hauspflegedienst Heerstraße Nord Menschen mit Pflegebedarf im häuslichen Umfeld. Wir leisten nicht nur häusliche Pflege in Spandau, sondern auch Betreuung und Unterstützung im Haushalt.",Pillnitzer Weg 8,Berlin,https://foev-verbund.de/haeusliche-pflege-spandau/,52.52309053742117,13.15804
31,"Kostenfreie Beratungs-, Bildungs- und Kulturangebote für Frauen","['Senioren', 'Frauen', 'queer', 'Hintergrund der Behinderung', 'Fluchthintergrund', 'Migrationshintergrund', 'mitte', 'Pankow', 'Englisch', 'Italienisch', 'körperliche Behinderung', 'Beratungsstelle', 'Kulturzentrum', 'Tagungszentrum', 'Gruppe', 'persönlich', 'online', 'telefonisch', 'Dienst', 'Beratung', 'Sport', 'Bildung', 'Ehrenamt', 'Geisteswissenschaften', 'Selbsthilfe', 'Erholung', 'o ri ewaevfr']",Beratung,"Rechtsberatung, Sozialberatung, Coaching, Psychologische Beratung, Kurse, Soziokulturelle Veranstaltungen für Frauen","Seit 1990 steht EWA e.V. (Erster Weiblicher Aufbruch e.V.) für professionelle Frauenarbeit in den Bereichen Kultur, Kurse, Bildung und Beratung, mitten im Herzen von Berlin - im zentralen Stadtbezirk Prenzlauer Berg. Das Angebotsspektrum wurde über die Jahre kontinuierlich erweitert und den Bedürfnissen der Besucherinnen angepasst. Ziel von EWA e.V. ist es, Frauen zu stärken, zu unterstützen und feministische Themen in das öffentliche Bewusstsein zu bringen. Mit seinen umfangreichen Kultur- und Beratungsangeboten ist EWA e.V. aus der Berliner Frauenszene nicht mehr wegzudenken.",Prenzlauer Allee 6,Berlin,https://www.ewa-frauenzentrum.de/index_start.html,52.529367973021174,13.418396360116624
32,ApK - für Angehörige psychisch erkrankter Menschen,"['Englisch', 'Beratungsstelle', 'Gruppe', 'persönlich', 'online', 'telefonisch', 'Gesundheit', 'Beratung', 'Ehrenamt', 'Selbsthilfe', 'o ri angpemb', 'Ort']",self_help,"Beratung, Selbsthilfegruppen, politisches Engagement für Angehörige von Menschen mit psychischen Krisen","Auf jede Person, die eine psychische Krise erlebt, kommen deren Kinder, Geschwister, Eltern, Mitbewohner\*innen, Freunde, Partner\*innen, die das Leid teilen. Sie erleben Hilflosigkeit, Verzweiflung, Schuldgefühle, Angst, Trauer. Aber sie können auch Selbstwirksamkeit und Stärkung spüren, wenn sie mit anderen in Kontakt kommen, die ähnliche Erfahrungen machen und gemacht haben. Beim ApK helfen Angehörige einander. Wir bieten sowohl Einzelgespräche als auch zahlreiche Selbsthilfegruppen in ganz Berlin und suchen ständig Ehrenamtliche, die uns helfen, unsere Angebote aufrechtzuerhalten und uns Angehörige in den Bezirken politisch zu vertreten.",Mannheimer Str. 32,Berlin,https://www.apk-berlin.de,52.487601141370156,13.315938756152374
33,"KiJuNa - Kinder-, Jugend- und Nachbarschaftszentrum","['Steglitz Zehlendorf', 'Jugendeinrichtung', 'Haus in der Nachbarschaft', 'o ri staskjsz', 'Sport', 'Nachbarschaft', 'Geisteswissenschaften', 'Erholung', 'Dienst', 'Familien', 'Jung', 'Gruppe', 'persönlich', 'telefonisch', 'Englisch', 'Deutsch']",Erholung,Freizeit und Raum für Kinder und Jugendliche,"Das KiJuNa ist das Kinder-, Jugend- und Nachbarschaftszentrum des Stadtteilzentrum Steglitz e. V.. Das Angebot der Freizeiteinrichtung richtet sich an Bürgerinnen und Bürger in der Region Lichterfelde Süd, hauptsächlich an Kinder und Jugendliche im Alter von 6 bis 21 Jahren. Darüber hinaus arbeiten wir mit Eltern bzw. Familien zusammen. 

Der offene Bereich des KiJuNa bietet viel Freiheit und Raum für die Kinder und Jugendlichen, um ihre Freizeit sinnvoll zu gestalten, neue Leute kennenzulernen, Freundschaften zu schließen und verschiedene Spiel- und Lernangebote zu nutzen. Dabei werden sie von den Pädagoginnen und Pädagogen begleitet. Darüber hinaus gibt es verschiedene AGs, Workshops und Projekte sowie spannende und abwechslungsreiche Aktionen während der Ferien. Die Angebote reichen u. a. von Bastel-AGs über Tanzgruppen und Fußball-AGs bis zu Band- und Tonstudio-Workshops. 

Unser professionell ausgestattetes Tonstudio wird gerne genutzt, in dem wir Hörspiele, Solokünstler und mehrköpfige Kinder- und Jugendbands oder auch „erwachsene“ Musikgruppen aus der Nachbarschaft aufnehmen können. Das Angebot zur Nutzung unseres Studios, inklusive Aufnahmebegleitung, steht auch Schülerbands aus dem gesamten Bezirk zur Verfügung. Dazu verfügen wir über einen technisch hochwertig ausgestatteten Veranstaltungsraum mit großer Bühne für Theaterstücke, Konzerte, Tanz-Performances und vieles mehr.",Scheelestraße 145,Berlin,https://www.stadtteilzentrum-steglitz.de/kinder-jugend-und-nachbarschaftszentrum-osdorfer-strasse/,52.411990111643604,13.321218998636374
34,Tagespflege,"['Senioren', 'spandau', 'Rollstuhl', 'barrierefreies Badezimmer', 'Sorge', 'O RI PFLGSD', 'Dienst']",Sorge,FÖV Pflege gGmbH,"Unsere Tagespflege in der Obstallee in Berlin-Spandau gibt es seit 25 Jahren. Wir sind eine Einrichtung mit gerontopsychiatrischem Ansatz, weshalb unsere Pflegekräfte voll und ganz auf die Bedürfnisse von Gästen mit demenzieller Erkrankung eingestellt sind. 
Wir betreuen an 365 Tagen im Jahr, haben einen eigenen Fahrdienst und einen Garten, machen gemeinsame Ausfüge mit unseren Gästen und kochen täglich frisch.
Der Tagesablauf der Gäste ist strukturiert durch verschiedene Aktivitäten, gemeinsame Mahlzeiten und individuelle Versorgung. Aber es gibt auch immer genügend Zeit und Raum für etwas Neues. Auch Humor spielt eine wichtige Rolle. 

Es ist möglich, einen Probetag zu vereinbaren. 
Cornabedingt können wir unseren Gästen momentan keine Ausflüge anbieten.",Obstallee 27–29,Berlin,https://foev-verbund.de/tagespflege-obstallee/,52.520960959134904,13.167332067258256
